0	1	2	3	4	5	6	7	8	9
('Q7WcI2AdYoFRpel8', 0.6112772290195086)	('6KXo2PqyvSeLVEpV', 0.602584908795881)	('meyRuHSugFCQytN3', 0.5918339208545143)	('yiLeQr0aRUIubTPw', 0.5869252911869488)	('9rhl2G04SHdMZLq8', 0.5810910839430018)	('rFJl0J6qKPImZWOQ', 0.5781197268648178)	('u2sh1718A58EyVQ7', 0.5772419746962216)	('bbOa9aqZcNeTMxLM', 0.5771397927360088)	('zsgfGTmU8sZ4dIid', 0.573375734016603)	('y7YlVS4ptVmDNpCe', 0.5664945567100704)
('ttB8NjIbbhfFThmx', 0.5227991813061738)	('NucjQEFY1a7K4xNx', 0.5066245548267688)	('ATZT90pTOOf3OSTv', 0.5044918473316022)	('IqurtC1PyvVOEfyc', 0.5008802618719737)	('Ow63moHv90ZZBs9Y', 0.4952864717806639)	('BvavHfrEqUNNphJD', 0.4913691710746064)	('pimD3R6PdlVduyxU', 0.47797885872126955)	('HSxUW3U2aP92vp0V', 0.47053578716915073)	('M6sUWCSbEbPcj8vv', 0.4693248686077909)	('9CuEQRYVaaGpgOGn', 0.4626681103944348)
('PArJx6kFxdzSRr5y', 0.32012777844878637)	('0zojNJCp12ghZn9s', 0.30932241221701007)	('loEHz7lLOBNYx6VD', 0.3084886683621169)	('pd7jrAvhuhjVYnAR', 0.3056349915773162)	('BofH5aprTZh3ajr7', 0.3014632198898126)	('38mNvmgJUzLn7Pf7', 0.29886841695512434)	('D3e5BOiviaSGBGGy', 0.2970333026425832)	('AwCp1l7uFOBNasE4', 0.2962810995801382)	('oB5dgJjtqdB7JfMw', 0.29485951013291806)	('ZHQjN3THZhKRRItk', 0.29364840158864763)
('dEyFvw1ulgvGg5R8', 0.3754454235322228)	('0msRtMDKZpd0neIK', 0.37096580120508155)	('oswI44JDBnSlsI6f', 0.3689143924212219)	('QThGgPlStyNdFv9l', 0.36518375834297795)	('TtqrGsIIUslqBlPj', 0.3629186126661487)	('XXjyfHu2EnqA8upE', 0.36152085930155387)	('KxVk0UdKxRQRyZ1V', 0.35881881381172287)	('FIIoSixBjzGK2upP', 0.3554072098368778)	('7LfUFSaaFyxcITaK', 0.34766450886671163)	('qDkFzUFAHtZaiQvs', 0.3447022144027556)
('TtQFvHNCmJe9ldjA', 0.6987714398797817)	('rjKvo8FxR7FRvK49', 0.6974680702745666)	('5EhorbjgWx6gQWck', 0.689591509674376)	('807iBpqlN5mGpuWT', 0.6833721876516886)	('i3Hq3mMS2pL8aWsU', 0.6769454075167453)	('kObtPNCEmcSyfTt6', 0.6717850253467684)	('GlCxKUq2124zirRO', 0.6692243588538767)	('opR1w6n0n7aBKcsQ', 0.6678540269785136)	('6VFPcau6SWAqnbaR', 0.6540583981233433)	('6wuMDtSbhevNau8a', 0.6522860807342288)
('1L5YgJUNjt0kE3rf', 0.5009426278902228)	('3FWIpbQdyNxQY58H', 0.48376236451438315)	('vKcn4YVoBAKliLa7', 0.4706528730624538)	('0JYaNceX5H5sSUJi', 0.4567037207355981)	('0PUlgI5adBJ6cFXK', 0.4293234047381135)	('mE8alWfo7xpnUj8a', 0.4280206907942518)	('Mkm7IeU8vw9ScgaK', 0.4023722402207402)	('1JsRL3O4FexW31yz', 0.3927037896427841)	('VW1jpAbsSSgyFXZx', 0.38282543687844256)	('LN00sO8Hi5Vc1Za6', 0.38142243350277416)
('8DBFKYPA1fI3PILm', 0.6343047519901251)	('LEsoWCESdo0w4Jpv', 0.6237318532971018)	('kObtPNCEmcSyfTt6', 0.6061906589867057)	('TtQFvHNCmJe9ldjA', 0.6038816602370055)	('2mc0BbRCeMPz5iU3', 0.6038796980540737)	('VTiQufVGka4dXkST', 0.6015842334368164)	('GlCxKUq2124zirRO', 0.5999390979508341)	('rjKvo8FxR7FRvK49', 0.5998925791903307)	('53mtA7rHOVa6LByt', 0.5989255947245096)	('d6hSPGsvbBx2mcPR', 0.5980324982812091)
('1QQlmxo1sN75uIaW', 0.5058530758553307)	('afQkveKah3WqcYAt', 0.502159024896843)	('BzmC0tp0r7vyVCgb', 0.5003745245641157)	('zhEWbWRLGsnvVaga', 0.4805341017217808)	('WFKgFwlYxgr5Bjg6', 0.47693920614706853)	('eXQl3NrY2dai7YEv', 0.4736862474998941)	('2HJm8jMhcW462w0r', 0.4734583702946841)	('ygTpNo5JjJRXuPtI', 0.47082323690320543)	('1HNbB2jYOPVyrBwZ', 0.46534424083436654)	('V9HVYlU2kekOQ4Bk', 0.4621696221481385)
('3VAsukfXNv9u3OwS', 0.673341509425989)	('JCoVLNWgRrFWoVo5', 0.6505283193532962)	('4btGAxG5Jaupx0Z7', 0.6484096231024621)	('aui0FvvvRh0v0xSG', 0.6430986967217184)	('3shVYEPlNUCRIuSM', 0.6397903154595136)	('EjpF1BUyTjsiggP2', 0.6369330020714302)	('MzFlDNw7zSvhZ7pM', 0.6322507680695121)	('seCqXRP7JrOkxiHz', 0.6315922393524231)	('u8yIiM7FDH5dmGZv', 0.627147726037111)	('LivaZ25x4zX2XEu7', 0.6267618833819919)
('DyixMd9p8yG8rGn9', 0.5872679141229481)	('vW9Zb7zXNDDizoDw', 0.5831859812136508)	('GTZ9KwLu7xO79fkt', 0.5746376237225688)	('HNU7899zG5nzMtpn', 0.5656730510247305)	('85krMisp9eMLODi2', 0.5588174113192099)	('GuH9cRalvkhXvmaZ', 0.5550152530573376)	('iCJ48pYSeCRohDrJ', 0.5535136130073426)	('rbgD4dMcYSMZXpkJ', 0.5529750870748977)	('4jfA6hYpLJgLanGk', 0.5438060422050723)	('eEvpCRTIM0ch3r2Z', 0.541518217562856)
('nv00pislrfOkUfpE', 0.4641789569899718)	('z4pfNCH1xUBerW1h', 0.4499300291690419)	('rPEtKHJnHSFag9Lr', 0.44403082666233384)	('jHMlg5bSOwFyoYGP', 0.42029016115925133)	('CLtPEcep00zlBPgY', 0.41526627021247553)	('SYbGUSlh5oeTrjex', 0.41246505338217865)	('iiDE169ZjdsoAiiW', 0.39999054759435787)	('8hhTmpStucM5Ql0z', 0.3983415115304022)	('bnSRdkiztuMlQtud', 0.3956795044566912)	('k3xVM762w3RTOSc0', 0.39543437762868205)
('IvHhVfeLHHkXZkYy', 0.48115497530091933)	('981Lm983YaJcbQV4', 0.4729806777724697)	('meMXtRJMnRgPV4Gt', 0.4616179363996308)	('94vbTStoXRy6EewO', 0.43735959791475554)	('2r4vxtHw5W0Fqw2x', 0.4370431993954139)	('Q0FuvjirjmMi2Xy4', 0.4367330673843182)	('lczXdinRbQyhIEad', 0.4329190522906402)	('8nyPt8gB1K8g5FNv', 0.4274684040995202)	('udCXr0H68WJcmHt0', 0.4262730801707466)	('YzfpVoUPlOhBoRGx', 0.426209672500894)
('Q52cznadxHBxLBkm', 0.4864412977696551)	('3kJHvjAkOZkhJriQ', 0.454283913338074)	('k6qFGgpEV85Pp9Nf', 0.4334178178497315)	('WPBnYMX154X0DMFF', 0.4181494544478444)	('MKPDwvGPAXXXoEFg', 0.414793861143499)	('KZXoKszUQA52wY0h', 0.41177619669354487)	('diJdQUJHfVOl3LVf', 0.3833122676433941)	('VfMVWHJvUEtCHlW1', 0.38126030126187993)	('4U5K9CSgnSfUbI99', 0.3789918202809103)	('8yp7mK2uzwBUn9Iy', 0.37021670792509914)
('I1AW2OYx0QyxSToh', 0.5647083020640455)	('iCJ48pYSeCRohDrJ', 0.5641846759782241)	('vW9Zb7zXNDDizoDw', 0.550691671799447)	('DyixMd9p8yG8rGn9', 0.5490432745368086)	('JGxjtyllaWOPM2k7', 0.5448366524749818)	('6dTPUakCVLPE53u3', 0.5379372029867705)	('ZH9aslSOybQGjec7', 0.5371580787408375)	('MDoKZebhoJX54OkZ', 0.5331784651811179)	('TAttNMXzMbGCYjIE', 0.5311829885623278)	('HNU7899zG5nzMtpn', 0.5252918798644799)
('jAmlfX0zCVbOy778', 0.6692976647707476)	('UYnklBBToUS2b2yW', 0.6612602152127234)	('myoCvPb1dyaj0Tf0', 0.6402544564777635)	('Ykx3FlTjYOihRjJd', 0.6389380844058064)	('deBXMEPJpKzvqPo8', 0.6314430234614977)	('ROV1EEmjoRmLETKB', 0.6173165941637974)	('SxAc4YP417HvkkMf', 0.6076588479164952)	('87Ct1HWIQ8QBLuP9', 0.6068291251478934)	('s0qEdhUODZdJ4K96', 0.6052582298178202)	('Aor1UfyURwiyPLbf', 0.6046647802310798)
('qtI2udJpwde94hTQ', 0.5524205925513744)	('hkX5cdNI3VxWKVgR', 0.5416160003546819)	('24fHFgXbY23gpRzV', 0.5314901189098097)	('NynHPW5MWtrjK1lY', 0.5302475963948081)	('tnEkkF6rJXGe0hmT', 0.5288624395014982)	('vVaI2cEqDWHM7naV', 0.5252407544875825)	('Cfb7aid3RUmw4hHk', 0.517708973417693)	('yaPlo3XRb17GQjz1', 0.5159478642687446)	('Gvab8XyUte35lD6P', 0.510759283582555)	('f1BqycBQ7zBuC7t4', 0.5080170537545875)
('5EhorbjgWx6gQWck', 0.728515849043772)	('hF82YO6V2KkxdY7z', 0.7222903407132532)	('I9U9ILhMjeYNcsJi', 0.6915214806645336)	('olDpB2ii5pXljG3Y', 0.6868321110846474)	('i3Hq3mMS2pL8aWsU', 0.6850632152371884)	('0Vbfs25K0D6Yuq5T', 0.6808320002703367)	('GlCxKUq2124zirRO', 0.6712487599919985)	('dst4n8hPwe3bvdPI', 0.6676613771488902)	('UzvrpELONhh1Xc59', 0.6669549934173209)	('L2YZohnGiw7ERRnm', 0.6650688087226764)
('gxkL9vbNPaK7aU10', 0.6076213899459676)	('Nz982Cs73ERZr7iP', 0.5812704410681868)	('wuUoux0bgSjXaxrX', 0.5500191900576046)	('ROV1EEmjoRmLETKB', 0.5459241551205937)	('jHLns0427Wruwtkm', 0.5449993420703758)	('qINQQr8lLrIu54OM', 0.5421502127804309)	('oCsGbaU8QTJX3yfj', 0.5354163292448766)	('6I4Yd9XMdwdbumsp', 0.5317800180776604)	('Y2p6SqRJtr9S4EDg', 0.5210237235937046)	('hMoLbFgENhtFTrS7', 0.5148372118263495)
('jqsrY1pVIdx6AnGN', 0.6021515242884294)	('Egv6ncmZ7jm7KCMC', 0.5837430365326832)	('H2gelsotmlTqujBV', 0.5814658518215053)	('H12LNbCSssH1gSuL', 0.5774250624746692)	('JjDd7iPCeks0Ze4B', 0.5606748500497635)	('PUESKNzHR3gY8HsQ', 0.5542953612186794)	('ssCSbi7sk1Y2lkmC', 0.5515560576501415)	('T0KRR5qjk9fLUeOt', 0.5425128191301672)	('tnEkkF6rJXGe0hmT', 0.5335358772161396)	('GaCToBXs3310BQ1L', 0.5316515074108653)
('lxMVvMEW8La21pWQ', 0.39545213627233505)	('883kasCisG2mz2iC', 0.38627201489322266)	('cHh3Hm3iiuHn7VFc', 0.37760901147612147)	('0eQ9qGzhU6U8qBAh', 0.37096580120508144)	('ENWDfNzI6Hyu7KVg', 0.3661808246054799)	('jFUhAzyCCr8WM8Go', 0.3654984716648551)	('MieKha2DsF0JDGyI', 0.3635822554934038)	('NcsDCgRsoE4IguEQ', 0.3544088943472559)	('NoZw9vCsofY23L62', 0.3481017031939497)	('QThGgPlStyNdFv9l', 0.34436405535762765)
('2mc0BbRCeMPz5iU3', 0.5628064286606378)	('bg1NLY9b6V2YuAXT', 0.5394559605982301)	('z5JjR5elJdSz32i8', 0.5366186725783374)	('WwvmJNsrzdFVjAfL', 0.5318034937785221)	('qLT1rMJYeHVg5ZJL', 0.5159268827294818)	('5Slijkwp0xodf4pq', 0.5137499605968333)	('ozIIQvblTN6Slpfa', 0.5109620386957134)	('gdHmkEd0uy5HzhlM', 0.5088258823468302)	('iOCzDvheUTxtuHae', 0.5058057718856903)	('GlCxKUq2124zirRO', 0.5031024500416552)
('nfnpXXUFv8b3Vi6i', 0.661832382648243)	('kObtPNCEmcSyfTt6', 0.6519676245379523)	('JY8t7eR98mvg1sRm', 0.6434148843323054)	('qLT1rMJYeHVg5ZJL', 0.6398663234493003)	('OzJxZkIY1Hsgb6sY', 0.6395587404212832)	('xcWYLAbgy0udCFmC', 0.6387295366170349)	('clRRL05YXjFbiR0o', 0.6256346387353429)	('5KAnWG2JzhbMHJ8j', 0.6245657045693247)	('EiK0UuSTezFQBe6c', 0.6202555703472759)	('rjKvo8FxR7FRvK49', 0.6157780082278641)
('qGGKn5a4l0kyz8LP', 0.6157156580112427)	('vd5aaf7cegVM9FLB', 0.6013149926794634)	('jGjGSX5T8iArwZPj', 0.5957785262114492)	('JFWPrDh8rnlAh8bG', 0.5919589770740542)	('aj0xceMGXSgd04G4', 0.5905640379743864)	('yTrTVKDUiQOH1th1', 0.5834118654185704)	('YzAbpq7RBs7sSjwK', 0.581604225046004)	('65wJ7rgcMWzGIIx9', 0.5811882892931141)	('CpMQqEC61piQxPtF', 0.576280919206724)	('06WySIW5UDIHF2Ri', 0.5724186163416466)
('Rk6tTYqOnu0Slx35', 0.6904029701175386)	('9rhl2G04SHdMZLq8', 0.6757030337373506)	('53mtA7rHOVa6LByt', 0.6644926707323658)	('p4TP9oBnIoAIiFtw', 0.6595919758964837)	('6wuMDtSbhevNau8a', 0.6592967402423678)	('L2YZohnGiw7ERRnm', 0.6580903063196042)	('L7gVYvcJZULscf9R', 0.6542141192128303)	('3zunVGLsZK0jdx8C', 0.6533178345087525)	('fSIIF7pwXrFA7ME1', 0.6476651961772177)	('XJG1Pzzo1IVpWG7k', 0.6463820228365607)
('TJMaNQgEywcFvuWI', 0.4286051025773264)	('lczXdinRbQyhIEad', 0.4238735112658989)	('3xvLghS9ONpUlIn6', 0.4142931228240383)	('gfdRzL0b7AEnGbW2', 0.3874866773545058)	('Pv3jF0mUelZBNJ1E', 0.3872559444444589)	('XmPwV6fRfpDp5gEY', 0.3669155352232646)	('meMXtRJMnRgPV4Gt', 0.3644862607690225)	('FCtUDp9WjiQx8luO', 0.3644192549895949)	('V0zfdul0fYs3pF82', 0.3619911355450717)	('nDAPV1COhqWGF1Aw', 0.36118483986014693)
('WIgaRTONCZJ8WFlL', 0.48882622523775854)	('1fV600W83BiFAQ1G', 0.4614343459477122)	('dhR8am5rFimuCefj', 0.45225420215782874)	('ZicUK6w7WI8JXiUZ', 0.45201705699178374)	('AFn9WXVhVKJXnC6i', 0.4124976558252107)	('kofCEetOZo7Lb9Sg', 0.41012465000452053)	('MAI0R67UwbKJhs1K', 0.39755905235495087)	('zIZgBz2zLYDfg6iL', 0.39275819299956516)	('BRT3Xamcitwly4w6', 0.3870538901329128)	('DLYjOQS8MLRH3lJ1', 0.38500103737863456)
('o33adzkUn31UEAtO', 0.428592798775827)	('3vbtwqhpTpQXYKs5', 0.35702257911579505)	('WYDhkPUgu71CQnF2', 0.3515501902963706)	('kC8ItuaAbAJWNv3v', 0.3381828197376788)	('3rPG4lcjVX9ayHvf', 0.3348893144727976)	('bGnM1pwwsXFK8i4k', 0.32178842062712076)	('SPJUhnuHgTksWAtd', 0.3217675514790551)	('GX2ioTwjLPBWPFwA', 0.315410305795803)	('ohbvGoXAJ9BPZk51', 0.31126109947610525)	('u6dc5apNt2nFvHJa', 0.3079109087688614)
('qFe4ICiz5Q66t0LE', 0.5434323072679521)	('svKJp4ToRnULpcqs', 0.5256938074134581)	('15blZOCUg63HosU3', 0.4803419613136716)	('h6UVygOZUZmbO4gX', 0.4673213079679201)	('1IBHNIcbKXId8a0X', 0.4637005593446598)	('Q7WcI2AdYoFRpel8', 0.4602516288455233)	('6a0Tl2f8k6Qw9l7l', 0.45991565257059713)	('HC6CfbarKJOvaP47', 0.4567324070374041)	('tt7XTyGLkbn4fq9T', 0.45006113761419964)	('Wcg7LhYoTvJtmsY4', 0.449605490002483)
('1SxZLIiC4YM6zzO7', 0.34863144988727085)	('zDqNW4zTvRb78Jnk', 0.2877358174068271)	('7rOelmUwVZhdLPCx', 0.2804326922637697)	('OsBIQ1O5px4PrcH6', 0.2675008057890186)	('LjxTLm8D1RuzNiHm', 0.25455803944279143)	('UijO3rQqZysTFkLJ', 0.25259463206484006)	('GKixw9EdmwXDcxk1', 0.24237548979884263)	('v1cMVOSDwx72rsqy', 0.24131490304538364)	('stpyphifTWYUdzd5', 0.2398095283134886)	('iCd57D4HnnzxSLlI', 0.2372397243996986)
('08dDspNuBDh8GOqV', 0.5276652526426584)	('qQ1YrbQlVOtBptQB', 0.5097051708642708)	('xk0Smig2qyV1CWXH', 0.5021232738286037)	('yaPlo3XRb17GQjz1', 0.49209318812063285)	('NynHPW5MWtrjK1lY', 0.4878182761551614)	('C9TfpaaJWG6ZbRmg', 0.4856201980030298)	('PLOgMxOYSI8GzaXA', 0.48484010965783697)	('kNqrRjBGGlQJikwq', 0.47699412795141843)	('g69C8ZqlNz4Qtlc2', 0.47182989525571517)	('9So7TgZjEYStsGB4', 0.4713320449946201)
('iikufrfKJAAwTjFv', 0.44691349594796775)	('mAcIzvzbInK0vvjX', 0.3889309830219016)	('Yy1P1AXo7BgZPlon', 0.3864872635979751)	('AIMISCWIplym2JNG', 0.3849434343993685)	('vKcn4YVoBAKliLa7', 0.38361468299981943)	('cNaPmhZfszEkIIgR', 0.3803677435414239)	('USBYycgVlPN3y0UK', 0.36646907391030303)	('DKoaxlwQEKc4lELm', 0.36075920319703403)	('M8xN0FNj9Rao1Q8o', 0.3581681292191071)	('CyIkLGPUYzqkvE6c', 0.35690689128427866)
('kObtPNCEmcSyfTt6', 0.7833644552207393)	('3zunVGLsZK0jdx8C', 0.7793701670431414)	('5EhorbjgWx6gQWck', 0.7749337936799379)	('Ezwh6WYzeSpqFWaP', 0.7717247250285545)	('gzBilUKgHBLjK0Hi', 0.7717224136970102)	('6wuMDtSbhevNau8a', 0.7680338575847285)	('xbPROldsip73RSkA', 0.7651695815480664)	('nP4fQq4Ktl5UQY6e', 0.7611696972393558)	('olw9C9zcBP0ySovw', 0.7604908652708712)	('VTiQufVGka4dXkST', 0.7574955219347712)
('HaRuIk8jhyisuHfH', 0.527743830763934)	('mgjDCaqqLfxz1070', 0.5202752862381302)	('GsiqvJ44SRjwFfCd', 0.5189733234284584)	('QCXRQ9ClIIsHnqQH', 0.5180184812542685)	('I4BXiPdZKgHy8TQR', 0.512470647473419)	('a0Ocr6MeNnVhBR1y', 0.5107092801973055)	('Sh3b1hJv0MmibHbi', 0.5046820245002739)	('NvSWjeH3geJJhq35', 0.5023573039017775)	('A4OVTRC4LrcuEwXw', 0.5016551149259231)	('8kNMyMRHqKNrFkUw', 0.4986891480993494)
('XaxI1bIjlYb8Te7j', 0.5650540460625729)	('dPWzzDjrbZZZgqbT', 0.5631647013675003)	('24fHFgXbY23gpRzV', 0.5579610252926198)	('5SLhbjsCaAAdMGFG', 0.5563189152297837)	('Gvab8XyUte35lD6P', 0.5490345495228337)	('bT75PhG3NdF7PZ1W', 0.5408605903939988)	('qtI2udJpwde94hTQ', 0.5386055506208047)	('PLOgMxOYSI8GzaXA', 0.5320782602568697)	('9zXA91PvTvOA5iBU', 0.5244725999805563)	('Iu8G75bCsdyXIiIe', 0.5215973197188905)
('VePEctNzLHl4t9B7', 0.4115562672595904)	('fX2i1kXSN8sTdXbD', 0.361689824811396)	('2mc0BbRCeMPz5iU3', 0.3480044553560807)	('d4GPdpE9JxqlzhUd', 0.347591742520125)	('MgzTU7UOXO8cJCw0', 0.34758702056388513)	('ugMbC4GKZjKfDxWN', 0.3468188494689816)	('CgmAyvJeQM7erUkr', 0.345806805143384)	('yMH3YEovIpSP3qZF', 0.3436764436039329)	('Yy57QTozBZtgg7du', 0.336305760115475)	('xjEUhmvjafOHqgWK', 0.3355006434900375)
('C3aPWP9mSNzUDfU8', 0.5634486638847037)	('ryKUGv9CqFhwCfFA', 0.5520258292413341)	('iOCzDvheUTxtuHae', 0.5515617502591024)	('VTiQufVGka4dXkST', 0.5514851620678983)	('o1flh98IVNq011Um', 0.549090152345209)	('bMTjmxX2psrPeSyv', 0.5490527741442712)	('dst4n8hPwe3bvdPI', 0.5455115478627772)	('5EhorbjgWx6gQWck', 0.5444687558122596)	('6wuMDtSbhevNau8a', 0.5432216315700831)	('GlCxKUq2124zirRO', 0.5430765650051641)
('kObtPNCEmcSyfTt6', 0.7558524778311435)	('WwvmJNsrzdFVjAfL', 0.7545145366856967)	('do5MoXcipigjraj7', 0.7507328056525814)	('xcWYLAbgy0udCFmC', 0.7358662356301813)	('TtQFvHNCmJe9ldjA', 0.7265685879114424)	('5EhorbjgWx6gQWck', 0.7259665878106685)	('LEsoWCESdo0w4Jpv', 0.7242618911260585)	('VTiQufVGka4dXkST', 0.7234140956261449)	('6wuMDtSbhevNau8a', 0.719179143626695)	('JY8t7eR98mvg1sRm', 0.7184200865390225)
('vqcmb7oulGyB524O', 0.5697579149747103)	('BmOOtViUgo572pTR', 0.5613408686188697)	('hbE1l46mtXoB2Lac', 0.5398316452592472)	('9ALEcwUfkHXd1uem', 0.5388149657918034)	('fobb5Nay2c5gm8PM', 0.5380029829892187)	('mPKEbP1xSc63CmzH', 0.5350807685574454)	('RrFpXC0QGY9egPYo', 0.5341770751623766)	('VxcuunxDgoNRAxdG', 0.53119491127823)	('FFtQyoUyiRXOMzSY', 0.5242346577322728)	('t3ii22DX9lbXblqc', 0.5141331513561614)
('qNXBWASsScqXJZK7', 0.48938531269340396)	('qUkFjTESBWgMVveZ', 0.4831016050099611)	('j7AdtCv6SrjpTwmi', 0.4791159395032904)	('r2kFVQg5yytbeCcj', 0.4674048922907711)	('eSOq9IOSLSbSXnj4', 0.46195713068417105)	('YYRldwLD7DjPA2nw', 0.45907143448871973)	('mfIiV3hmAqQyamkU', 0.45668989322875353)	('wvrZy2Xgc4Nf0VzZ', 0.44790104413485793)	('Tgd6rArJj9imIA25', 0.4477246156992245)	('shRm9hpwmMMuPXaE', 0.4458988661415805)
('8w9f1P09QvOT33ri', 0.5288978131665746)	('yMH3YEovIpSP3qZF', 0.515795305292411)	('2cF7HdTqbIb5bw4S', 0.5111189522560458)	('MgzTU7UOXO8cJCw0', 0.5007898147640097)	('dgY2wKP0f5gJ0flp', 0.4862444377092691)	('Tcz5bRU38XM4KEHV', 0.48351468573613643)	('JyDL1Y8dhc6hIKnA', 0.4828106430611179)	('JY8t7eR98mvg1sRm', 0.4754094330570089)	('Z4kKoPbOfUargtN5', 0.4740181779576016)	('q1YKshsAcHpG7tJM', 0.47376404234552505)
('Z4kKoPbOfUargtN5', 0.754239582113016)	('FFtQyoUyiRXOMzSY', 0.7378018722231515)	('Tx6KG4X6fEheS8o4', 0.7350881987316183)	('xcWYLAbgy0udCFmC', 0.7336326433255661)	('9rhl2G04SHdMZLq8', 0.7265315942383154)	('Fm6nRqG1LwlDLyi7', 0.7236882225738812)	('sY43Vcsj6bSeYs3G', 0.7223508056295693)	('CYZomERMjD4HEpJk', 0.720904424182524)	('bMTjmxX2psrPeSyv', 0.7198598927798955)	('n3J10IFEGSmdS2la', 0.7198412370750201)
('jnE38lP7iZd7pIXX', 0.6856403213393721)	('DZgccieoZx4s7hOE', 0.602798099201729)	('9lXQFSZXONWQspKO', 0.6026314499554439)	('Nj4NhKfCGqGSH0Nl', 0.5880073527674972)	('n3J10IFEGSmdS2la', 0.5754377287666913)	('OlrEiKo1xcZpQHWz', 0.5687132341486305)	('65wJ7rgcMWzGIIx9', 0.5634370931803888)	('yukcozI2a7igd7CU', 0.5628838460371018)	('9rhl2G04SHdMZLq8', 0.5622923356084853)	('L2YZohnGiw7ERRnm', 0.5622123982055114)
('6a0Tl2f8k6Qw9l7l', 0.598810910145159)	('bMTjmxX2psrPeSyv', 0.5800919629111349)	('L7gVYvcJZULscf9R', 0.5710406637534106)	('J7xJbLHBZUsI5FBo', 0.5640993619900481)	('Z4kKoPbOfUargtN5', 0.5632624180396459)	('EiK0UuSTezFQBe6c', 0.561854367642576)	('nhmJJUCL6wqAXtzL', 0.5610851833046426)	('E3iQOe4M979du9C8', 0.5604476415532897)	('b1XENUBadI4fzRno', 0.5595017996483582)	('Wcg7LhYoTvJtmsY4', 0.5511067353568975)
('z1yQsZtnoyBC9ir1', 0.5583378189078201)	('CfCJl3HWjZCvaTv3', 0.5542096047076795)	('qNXBWASsScqXJZK7', 0.5492903487607673)	('guEE7A3XUyFEyJVt', 0.5373972050635281)	('YYRldwLD7DjPA2nw', 0.5366898322339929)	('shRm9hpwmMMuPXaE', 0.5303610516215638)	('5iwqTicdZjaKDNs1', 0.520235314385201)	('6ZBmWJ3J4M0vZWNo', 0.5192577295283697)	('pPJlbWGF7oiXCpyb', 0.5183445130579304)	('4r1IjzqHAOYQlgfS', 0.5165060108395623)
('jNMoM6EUyoY1fz8x', 0.499312627324674)	('s8jJJEeNKB5WAn7H', 0.47941027578423195)	('wNFa9zt0pAOC8pRJ', 0.4663754582892153)	('lifSf2cItAkB4aLL', 0.458233786150146)	('6DiqMk5OTw4xE8tG', 0.4516472846937604)	('yFW0KNy8lvqf3rK7', 0.44450563004570975)	('nROgbxPk7lgXPE0X', 0.4426336861439866)	('2AftLTtfpsHexjJQ', 0.44127845990644066)	('qxC0r64bmUG6KGuS', 0.44095901241219115)	('3kMyO7KpX68flfKw', 0.43874261370247514)
('LEsoWCESdo0w4Jpv', 0.7833007593536365)	('0Vbfs25K0D6Yuq5T', 0.7723349470781684)	('kObtPNCEmcSyfTt6', 0.7556009348735323)	('4BrKNjebum035Xqa', 0.7472940827715484)	('5EhorbjgWx6gQWck', 0.7464081976038086)	('xbPROldsip73RSkA', 0.7448035476934528)	('3zunVGLsZK0jdx8C', 0.7410181996349023)	('p4TP9oBnIoAIiFtw', 0.7384980320208885)	('BUk8ydUt6DDjltfJ', 0.7369670331940162)	('80P9k7mawKhBRHbJ', 0.7341232802126487)
('HoJktTVZrsaESEcq', 0.49605940824613926)	('hFzvNd5gytn9bbla', 0.48409443034210153)	('hAkFH1cGy1fLhCUr', 0.45325527670438437)	('7yqWw3pZPkcCUC2M', 0.44884256648499066)	('8hhTmpStucM5Ql0z', 0.44406667349795115)	('PzjMLoz4uryikjBF', 0.4343901425889623)	('16jxfd07xBklQSCr', 0.4326737367150437)	('y8n0jmGDTveNeIt0', 0.4285183707629177)	('IpJ1aktgYIvbyqQf', 0.4282932191327792)	('hJjpDKqszggha3Gy', 0.42056237624969184)
('d9gqQrTy6u3fml8j', 0.5671967603681008)	('iJIdrFqDnJtRNJoD', 0.5526605754010416)	('RvX3idQUkWxSLQ5S', 0.5526050686155903)	('KjQZmHNRq678fOJd', 0.547286934998435)	('fpd9Uu7k00eWhgFn', 0.5456000170984281)	('8cM4LdET14KP9vSR', 0.5442778528115474)	('2PGRMLWedIL3POUd', 0.543491654898663)	('yW7HaFbUjGvjhptq', 0.5344903919926023)	('2eKEeOfxNK4bxQp0', 0.5294490539439126)	('fobb5Nay2c5gm8PM', 0.5252904404494263)
('d2EeEt1LbdTieWMj', 0.44101735011085236)	('9nQVzYkqPWkXk0MY', 0.41560593176022476)	('kYjimvGY1hS1Ghgm', 0.40462612896949923)	('XjCphzWhcZ6d0UAX', 0.3929030230116781)	('cNaPmhZfszEkIIgR', 0.38847891901786014)	('QTtOYIxBJzCZOonL', 0.371587609743946)	('3FWIpbQdyNxQY58H', 0.3686572217646621)	('0h8G1bhVFVP6G9Km', 0.3669959202799615)	('c0HIZf6er9LlYKQY', 0.36390481680766684)	('RdGF9m3dpKiY9VMz', 0.35953276031926645)
